ModelName,Technique,Proportion,Step,validation_loss,memory_used,inference_time,f1_score,auc_score
AE512_64x32_cnf_week,ga1week-first,80,fine-tuned_models,0.001965007046237588,0.2421875,0.5940284729003906,0.9040247678018576,0.9056612443709218
AE512_256x128_cnf_month,pruning-first,90,base_models,0.000583353394176811,1.25439453125,0.7065351009368896,0.8984962406015038,0.9011809576325706
AE512_256x128_cnf_week,pruning-first,90,base_models,0.0006572532001882792,1.25439453125,0.6818389892578125,0.8948350964530181,0.8970453083356309
AE512_128x64_cnf_month,pruning-first,90,base_models,0.0008641671156510711,0.56591796875,0.684276819229126,0.9023650697392359,0.902398676592225
AE512_128x64_cnf_week,pruning-first,90,base_models,0.0010365910129621625,0.56591796875,0.7157931327819824,0.900990099009901,0.9026284348864995
AE512_64x32_cnf_month,pruning-first,90,base_models,0.0015147133963182569,0.26904296875,0.6552653312683105,0.9063856168629882,0.9080737064608032
AE512_64x32_cnf_week,pruning-first,90,base_models,0.0018426015740260482,0.26904296875,0.7223587036132812,0.901863354037267,0.9037772263578715
AE512_256x128_cnf_month,pruning-first,90,pruned_models,0.14806288480758667,1.19091796875,0.6651434898376465,0.6582278481012658,0.5
AE512_256x128_cnf_week,pruning-first,90,pruned_models,0.09475235641002655,1.19091796875,0.6315872669219971,0.6582278481012658,0.5
AE512_128x64_cnf_month,pruning-first,90,pruned_models,0.043754562735557556,0.53759765625,0.7210242748260498,0.6582278481012658,0.5
AE512_128x64_cnf_week,pruning-first,90,pruned_models,0.10378797352313995,0.53759765625,0.6683940887451172,0.6582278481012658,0.5
AE512_64x32_cnf_month,pruning-first,90,pruned_models,0.017736468464136124,0.2568359375,0.6011919975280762,0.6582278481012658,0.5
AE512_64x32_cnf_week,pruning-first,90,pruned_models,0.03516634553670883,0.2568359375,0.645042896270752,0.6582278481012658,0.5
AE512_256x128_cnf_month,pruning-first,90,fine-tuned_models,0.0005983576993457973,1.19091796875,0.6439881324768066,0.8985687616677038,0.9006984652145943
AE512_256x128_cnf_week,pruning-first,90,fine-tuned_models,0.0006861145957373083,1.19091796875,0.6785244941711426,0.8954659949622166,0.8986536163955519
AE512_128x64_cnf_month,pruning-first,90,fine-tuned_models,0.0008630062220618129,0.53759765625,0.6904325485229492,0.9031476997578692,0.9030419998161934
AE512_128x64_cnf_week,pruning-first,90,fine-tuned_models,0.0010291439248248935,0.53759765625,0.6769778728485107,0.8995633187772926,0.9018702325153938
AE512_64x32_cnf_month,pruning-first,90,fine-tuned_models,0.0015172482235357165,0.2568359375,0.7269184589385986,0.9057071960297767,0.9074533590662623
AE512_64x32_cnf_week,pruning-first,90,fine-tuned_models,0.0019179731607437134,0.2568359375,0.6192607879638672,0.902665840049597,0.9044205495818399
AE512_256x128_cnf_month,pruning-first,80,base_models,0.0005815724725835025,1.25439453125,0.7171611785888672,0.8991282689912827,0.9012958367797078
AE512_256x128_cnf_week,pruning-first,80,base_models,0.0006428250926546752,1.25439453125,0.61824631690979,0.8968105065666041,0.89938884293723
AE512_128x64_cnf_month,pruning-first,80,base_models,0.0008515887893736362,0.56591796875,0.6587386131286621,0.9026993094789705,0.9054085102472199
AE512_128x64_cnf_week,pruning-first,80,base_models,0.0010143851395696402,0.56591796875,0.6809320449829102,0.8996282527881041,0.9013877400974175
AE512_64x32_cnf_month,pruning-first,80,base_models,0.001552287139929831,0.26904296875,0.8283658027648926,0.9044665012406948,0.906235640106608
AE512_64x32_cnf_week,pruning-first,80,base_models,0.001768001588061452,0.26904296875,1.0054583549499512,0.9014598540145985,0.9017323775388292
AE512_256x128_cnf_month,pruning-first,80,pruned_models,0.08835934102535248,1.1298828125,0.6539018154144287,0.6582278481012658,0.5
AE512_256x128_cnf_week,pruning-first,80,pruned_models,0.17118684947490692,1.1298828125,0.721416711807251,0.6582278481012658,0.5
AE512_128x64_cnf_month,pruning-first,80,pruned_models,0.09447262436151505,0.5087890625,0.6567847728729248,0.6582278481012658,0.5
AE512_128x64_cnf_week,pruning-first,80,pruned_models,0.17461292445659637,0.5087890625,0.6450352668762207,0.6582278481012658,0.5
AE512_64x32_cnf_month,pruning-first,80,pruned_models,0.029939774423837662,0.2421875,0.806729793548584,0.6582278481012658,0.5
AE512_64x32_cnf_week,pruning-first,80,pruned_models,0.12000113725662231,0.2421875,0.7763729095458984,0.6582278481012658,0.5
AE512_256x128_cnf_month,pruning-first,80,fine-tuned_models,0.0006253562751226127,1.1298828125,0.6284153461456299,0.900497512437811,0.9025365315687897
AE512_256x128_cnf_week,pruning-first,80,fine-tuned_models,0.0006674025789834559,1.1298828125,0.7007691860198975,0.8919085855466338,0.8935300064332323
AE512_128x64_cnf_month,pruning-first,80,fine-tuned_models,0.0009088994120247662,0.5087890625,0.5852725505828857,0.9016697588126159,0.9032487822810404
AE512_128x64_cnf_week,pruning-first,80,fine-tuned_models,0.0010266229510307312,0.5087890625,0.6572294235229492,0.9037864680322781,0.905615292712067
AE512_64x32_cnf_month,pruning-first,80,fine-tuned_models,0.0016201213002204895,0.2421875,0.8208456039428711,0.9049098819142325,0.9068100358422939
AE512_64x32_cnf_week,pruning-first,80,fine-tuned_models,0.0019267251482233405,0.2421875,0.9161016941070557,0.8998778998778999,0.9004457310908923
AE512_256x128_cnf_month,pruning-first,70,base_models,0.00058227643603459,1.25439453125,0.9857168197631836,0.8973717146433041,0.8999862145023435
AE512_256x128_cnf_week,pruning-first,70,base_models,0.0006480178562924266,1.25439453125,0.8977975845336914,0.8948655256723717,0.8955518794228472
AE512_128x64_cnf_month,pruning-first,70,base_models,0.0008668556693010032,0.56591796875,0.8614614009857178,0.9040752351097179,0.9066492050363019
AE512_128x64_cnf_week,pruning-first,70,base_models,0.0010162692051380873,0.56591796875,0.98746657371521,0.9021806853582555,0.9043286462641302
AE512_64x32_cnf_month,pruning-first,70,base_models,0.0015396022936329246,0.26904296875,1.0911927223205566,0.906152889993785,0.9080277548019484
AE512_64x32_cnf_week,pruning-first,70,base_models,0.001799173653125763,0.26904296875,1.333765983581543,0.902665840049597,0.9044205495818399
AE512_256x128_cnf_month,pruning-first,70,pruned_models,0.15983766317367554,1.06640625,0.8982634544372559,0.6582278481012658,0.5
AE512_256x128_cnf_week,pruning-first,70,pruned_models,0.18278628587722778,1.06640625,0.889319896697998,0.6582278481012658,0.5
AE512_128x64_cnf_month,pruning-first,70,pruned_models,0.08985470980405807,0.482421875,0.8044624328613281,0.6582278481012658,0.5
AE512_128x64_cnf_week,pruning-first,70,pruned_models,0.18388713896274567,0.482421875,0.9852845668792725,0.6582278481012658,0.5
AE512_64x32_cnf_month,pruning-first,70,pruned_models,0.0493851974606514,0.22998046875,0.9941132068634033,0.6582278481012658,0.5
AE512_64x32_cnf_week,pruning-first,70,pruned_models,0.23541295528411865,0.22998046875,0.7779104709625244,0.6582278481012658,0.5
AE512_256x128_cnf_month,pruning-first,70,fine-tuned_models,0.000752007239498198,1.06640625,0.8628683090209961,0.8986784140969163,0.9017094017094017
AE512_256x128_cnf_week,pruning-first,70,fine-tuned_models,0.0006937595317140222,1.06640625,0.7369017601013184,0.8955223880597015,0.8976656557301719
AE512_128x64_cnf_month,pruning-first,70,fine-tuned_models,0.001008909777738154,0.482421875,0.6137173175811768,0.9050350541746335,0.908785957173054
AE512_128x64_cnf_week,pruning-first,70,fine-tuned_models,0.001176841789856553,0.482421875,0.7708497047424316,0.8985687616677038,0.9006984652145943
AE512_64x32_cnf_month,pruning-first,70,fine-tuned_models,0.0016255334485322237,0.22998046875,1.0073070526123047,0.9049382716049382,0.9063275434243175
AE512_64x32_cnf_week,pruning-first,70,fine-tuned_models,0.00197661854326725,0.22998046875,0.9506194591522217,0.905613818630475,0.9069478908188586
AE512_256x128_cnf_month,pruning-bottleneck,90,base_models,0.0005774261080659926,1.25439453125,0.941516637802124,0.8978593272171254,0.8985846889072695
AE512_256x128_cnf_week,pruning-bottleneck,90,base_models,0.0006433114758692682,1.25439453125,1.0992302894592285,0.8941765810895429,0.8969304291884937
AE512_128x64_cnf_month,pruning-bottleneck,90,base_models,0.0009051672532223165,0.56591796875,0.6803927421569824,0.9018366054464851,0.9052476794412277
AE512_128x64_cnf_week,pruning-bottleneck,90,base_models,0.0010099527426064014,0.56591796875,1.3138515949249268,0.8986402966625463,0.900215972796618
AE512_64x32_cnf_month,pruning-bottleneck,90,base_models,0.0015780115500092506,0.26904296875,0.7119786739349365,0.9055659787367104,0.9079128756548112
AE512_64x32_cnf_week,pruning-bottleneck,90,base_models,0.0018742030952125788,0.26904296875,0.9135072231292725,0.9016189290161893,0.9037312746990167
AE512_256x128_cnf_month,pruning-bottleneck,90,pruned_models,0.018381329253315926,1.22900390625,0.9365513324737549,0.6582278481012658,0.5
AE512_256x128_cnf_week,pruning-bottleneck,90,pruned_models,0.13633033633232117,1.22900390625,1.0829205513000488,0.6582278481012658,0.5
AE512_128x64_cnf_month,pruning-bottleneck,90,pruned_models,0.0018382837297394872,0.56005859375,0.8898179531097412,0.898876404494382,0.9012498851208528
AE512_128x64_cnf_week,pruning-bottleneck,90,pruned_models,0.09028105437755585,0.56005859375,1.052889347076416,0.6582278481012658,0.5
AE512_64x32_cnf_month,pruning-bottleneck,90,pruned_models,0.003013438545167446,0.26806640625,1.2382638454437256,0.8652392947103275,0.8694283613638452
AE512_64x32_cnf_week,pruning-bottleneck,90,pruned_models,0.17377901077270508,0.26806640625,1.074686050415039,0.6582278481012658,0.5
AE512_256x128_cnf_month,pruning-bottleneck,90,fine-tuned_models,0.0006608545663766563,1.22900390625,0.929060697555542,0.9016906700062617,0.9042367429464204
AE512_256x128_cnf_week,pruning-bottleneck,90,fine-tuned_models,0.00067138671875,1.22900390625,0.6204733848571777,0.8987804878048781,0.8992509879606654
AE512_128x64_cnf_month,pruning-bottleneck,90,fine-tuned_models,0.0009837078396230936,0.56005859375,1.1331427097320557,0.9020100502512562,0.904788162852679
AE512_128x64_cnf_week,pruning-bottleneck,90,fine-tuned_models,0.0010492493165656924,0.56005859375,0.616025447845459,0.9006289308176101,0.9035474680635971
AE512_64x32_cnf_month,pruning-bottleneck,90,fine-tuned_models,0.0017433430766686797,0.26806640625,1.1147804260253906,0.906288532675709,0.9075682382133996
AE512_64x32_cnf_week,pruning-bottleneck,90,fine-tuned_models,0.002005399204790592,0.26806640625,0.9638755321502686,0.9020846493998737,0.9052936311000827
AE512_256x128_cnf_month,pruning-bottleneck,80,base_models,0.0006080322782509029,1.25439453125,1.231811761856079,0.8971141781681304,0.8999402628434887
AE512_256x128_cnf_week,pruning-bottleneck,80,base_models,0.000632023555226624,1.25439453125,1.1805260181427002,0.8972431077694235,0.899963238672916
AE512_128x64_cnf_month,pruning-bottleneck,80,base_models,0.0008932403288781643,0.56591796875,1.0381066799163818,0.9038828771483132,0.9075912140428269
AE512_128x64_cnf_week,pruning-bottleneck,80,base_models,0.0009816896636039019,0.56591796875,0.930046796798706,0.9036295369211514,0.9060748093006158
AE512_64x32_cnf_month,pruning-bottleneck,80,base_models,0.0015860243001952767,0.26904296875,0.643000602722168,0.9060773480662984,0.9070397941365682
AE512_64x32_cnf_week,pruning-bottleneck,80,base_models,0.0018224773230031133,0.26904296875,0.6530168056488037,0.9022556390977443,0.9048341145115337
AE512_256x128_cnf_month,pruning-bottleneck,80,pruned_models,0.025316663086414337,1.20361328125,1.285780906677246,0.6582278481012658,0.5
AE512_256x128_cnf_week,pruning-bottleneck,80,pruned_models,0.2620401084423065,1.20361328125,1.2603678703308105,0.6582278481012658,0.5
AE512_128x64_cnf_month,pruning-bottleneck,80,pruned_models,0.004900333471596241,0.55322265625,1.070971965789795,0.8916562889165629,0.893989523021781
AE512_128x64_cnf_week,pruning-bottleneck,80,pruned_models,0.2872946262359619,0.55322265625,0.9255778789520264,0.6582278481012658,0.5
AE512_64x32_cnf_month,pruning-bottleneck,80,pruned_models,0.0092853382229805,0.26611328125,0.663184642791748,0.8199273482096523,0.7923444536347763
AE512_64x32_cnf_week,pruning-bottleneck,80,pruned_models,0.13451124727725983,0.26611328125,0.8203439712524414,0.6582278481012658,0.5
AE512_256x128_cnf_month,pruning-bottleneck,80,fine-tuned_models,0.0007399928290396929,1.20361328125,1.1188783645629883,0.9025769956002514,0.9053855344177925
AE512_256x128_cnf_week,pruning-bottleneck,80,fine-tuned_models,0.0007602113182656467,1.20361328125,1.079483985900879,0.9026993094789705,0.9054085102472199
AE512_128x64_cnf_month,pruning-bottleneck,80,fine-tuned_models,0.0010595424100756645,0.55322265625,1.0630345344543457,0.8991859737006888,0.9018013050271114
AE512_128x64_cnf_week,pruning-bottleneck,80,fine-tuned_models,0.0012168999528512359,0.55322265625,0.9306066036224365,0.8989460632362059,0.9007673927028765
AE512_64x32_cnf_month,pruning-bottleneck,80,fine-tuned_models,0.002168642822653055,0.26611328125,0.7230091094970703,0.9017412935323383,0.903754250528444
AE512_64x32_cnf_week,pruning-bottleneck,80,fine-tuned_models,0.002152220346033573,0.26611328125,0.7217135429382324,0.9009230769230769,0.9021229666390956
AE512_64x32_cnf_week,pruning-decoder,80,base_models,0.001722877030260861,0.26904296875,1.1105592250823975,0.903387703889586,0.9060288576417609
AE512_128x64_cnf_week,pruning-decoder,80,base_models,0.0010180132230743766,0.56591796875,1.4979820251464844,0.899938612645795,0.9009511993382961
AE512_64x32_cnf_month,pruning-decoder,80,base_models,0.0016181045211851597,0.26904296875,1.1288652420043945,0.9072039072039072,0.9077520448488191
AE512_128x64_cnf_month,pruning-decoder,80,base_models,0.0008827099809423089,0.56591796875,1.2438209056854248,0.9026217228464419,0.9049030419998163
AE512_256x128_cnf_week,pruning-decoder,80,base_models,0.0006603763904422522,1.25439453125,1.1824922561645508,0.8960302457466919,0.8992509879606654
AE512_256x128_cnf_month,pruning-decoder,80,base_models,0.0005895310314372182,1.25439453125,1.042407512664795,0.8972772277227723,0.8989752780075361
AE512_64x32_cnf_week,pruning-decoder,80,pruned_models,0.049090057611465454,0.2421875,1.4065945148468018,0.6582278481012658,0.5
AE512_128x64_cnf_week,pruning-decoder,80,pruned_models,0.12673768401145935,0.5087890625,1.116720199584961,0.6582278481012658,0.5
AE512_64x32_cnf_month,pruning-decoder,80,pruned_models,0.05576177313923836,0.2421875,1.546483039855957,0.6582278481012658,0.5
AE512_128x64_cnf_month,pruning-decoder,80,pruned_models,0.06362549960613251,0.5087890625,0.8685061931610107,0.6582278481012658,0.5
AE512_256x128_cnf_week,pruning-decoder,80,pruned_models,0.20466646552085876,1.1298828125,1.0387868881225586,0.6582278481012658,0.5
AE512_256x128_cnf_month,pruning-decoder,80,pruned_models,0.0012372616911306977,1.1298828125,1.402419090270996,0.8704663212435233,0.8774469258340225
AE512_64x32_cnf_week,pruning-decoder,80,fine-tuned_models,0.0018037338741123676,0.2421875,1.1283776760101318,0.9043478260869565,0.9062126642771805
AE512_128x64_cnf_week,pruning-decoder,80,fine-tuned_models,0.0010249996557831764,0.5087890625,1.2588691711425781,0.9038340666247643,0.9066032533774468
AE512_64x32_cnf_month,pruning-decoder,80,fine-tuned_models,0.0016261341515928507,0.2421875,1.004532814025879,0.9078706528370958,0.9083723922433601
AE512_128x64_cnf_month,pruning-decoder,80,fine-tuned_models,0.0008841501548886299,0.5087890625,1.07395601272583,0.9034267912772586,0.9055463652237845
AE512_256x128_cnf_week,pruning-decoder,80,fine-tuned_models,0.0006756577058695257,1.1298828125,1.2052104473114014,0.8968058968058968,0.8978954140244464
AE512_256x128_cnf_month,pruning-decoder,80,fine-tuned_models,0.0005777337937615812,1.1298828125,1.2482025623321533,0.8969771745835904,0.8984238581012775
AE512_64x32_cnf_week,ga1week-decoder,80,base_models,0.0018508080393075943,0.26904296875,0.6050479412078857,0.9013563501849569,0.9026973623747817
AE512_128x64_cnf_week,ga1week-decoder,80,base_models,0.0010123682441189885,0.56591796875,0.7783651351928711,0.9008109794135996,0.9030879514750484
AE512_64x32_cnf_month,ga1week-decoder,80,base_models,0.001484774285927415,0.26904296875,0.6065306663513184,0.9053549190535491,0.90738443157798
AE512_128x64_cnf_month,ga1week-decoder,80,base_models,0.0008542568539269269,0.56591796875,0.7536089420318604,0.9035033804548248,0.904581380387832
AE512_256x128_cnf_week,ga1week-decoder,80,base_models,0.0006530521204695106,1.25439453125,0.6488163471221924,0.897160883280757,0.9004457310908924
AE512_256x128_cnf_month,ga1week-decoder,80,base_models,0.0005661192699335515,1.25439453125,0.9357621669769287,0.896421845574388,0.8993199154489477
AE512_64x32_cnf_week,ga1week-decoder,80,pruned_models,0.012011179700493813,0.2421875,0.6732006072998047,0.6731534719150818,0.5575085010568881
AE512_128x64_cnf_week,ga1week-decoder,80,pruned_models,0.003520615166053176,0.5087890625,0.6951644420623779,0.8363636363636363,0.8360444812057715
AE512_64x32_cnf_month,ga1week-decoder,80,pruned_models,0.018483661115169525,0.2421875,0.6801340579986572,0.6582278481012658,0.5
AE512_128x64_cnf_month,ga1week-decoder,80,pruned_models,0.0030165857169777155,0.5087890625,0.71653151512146,0.8684863523573201,0.870921790276629
AE512_256x128_cnf_week,ga1week-decoder,80,pruned_models,0.0020957891829311848,1.125,0.6453235149383545,0.8574908647990256,0.8578715191618419
AE512_256x128_cnf_month,ga1week-decoder,80,pruned_models,0.006402533035725355,1.12255859375,0.751295804977417,0.8569651741293532,0.8599163679808841
AE512_64x32_cnf_week,ga1week-decoder,80,fine-tuned_models,0.0018687427509576082,0.2421875,0.626641035079956,0.9039408866995073,0.905155776123518
AE512_128x64_cnf_week,ga1week-decoder,80,fine-tuned_models,0.0010254224762320518,0.5087890625,0.6969752311706543,0.904143475572047,0.9056842202003491
AE512_64x32_cnf_month,ga1week-decoder,80,fine-tuned_models,0.0014969869516789913,0.2421875,0.6655128002166748,0.9060360920970753,0.908004778972521
AE512_128x64_cnf_month,ga1week-decoder,80,fine-tuned_models,0.0008486137958243489,0.5087890625,0.6874947547912598,0.9039408866995073,0.905155776123518
AE512_256x128_cnf_week,ga1week-decoder,80,fine-tuned_models,0.0006684604450128973,1.125,0.6799581050872803,0.8994447871684146,0.9008592960205863
AE512_256x128_cnf_month,ga1week-decoder,80,fine-tuned_models,0.0005638524307869375,1.12255859375,1.0911881923675537,0.8972431077694235,0.899963238672916
AE512_256x128_cnf_month,ga1week-first,90,base_models,0.0005793399177491665,1.25439453125,0.7943637371063232,0.8968058968058968,0.8978954140244464
AE512_256x128_cnf_week,ga1week-first,90,base_models,0.0006566571537405252,1.25439453125,0.9135162830352783,0.8964662120272784,0.8983319547835675
AE512_128x64_cnf_month,ga1week-first,90,base_models,0.0008589068311266601,0.56591796875,0.8043537139892578,0.902871105681124,0.9034785405753147
AE512_128x64_cnf_week,ga1week-first,90,base_models,0.0010139432270079851,0.56591796875,0.7426345348358154,0.9003134796238245,0.9029960481573385
AE512_64x32_cnf_month,ga1week-first,90,base_models,0.0014755408046767116,0.26904296875,0.7124605178833008,0.9066002490660025,0.9086021505376344
AE512_64x32_cnf_week,ga1week-first,90,base_models,0.0018005621386691928,0.26904296875,0.7655646800994873,0.9019362898188632,0.9042826946052753
AE512_256x128_cnf_month,ga1week-first,90,pruned_models,0.0038100893143564463,1.18115234375,0.7379498481750488,0.8303571428571429,0.8375379101185553
AE512_256x128_cnf_week,ga1week-first,90,pruned_models,0.006104575004428625,1.18359375,0.8199262619018555,0.8447129909365559,0.844017094017094
AE512_128x64_cnf_month,ga1week-first,90,pruned_models,0.0026413840241730213,0.53759765625,0.7441112995147705,0.8835745752045312,0.8870967741935484
AE512_128x64_cnf_week,ga1week-first,90,pruned_models,0.009980661794543266,0.53759765625,0.7170922756195068,0.6726649528706083,0.5431256318353093
AE512_64x32_cnf_month,ga1week-first,90,pruned_models,0.031117677688598633,0.2548828125,0.7105875015258789,0.6582278481012658,0.5
AE512_64x32_cnf_week,ga1week-first,90,pruned_models,0.010119087994098663,0.2548828125,0.701690673828125,0.777422790202343,0.7485525227460711
AE512_256x128_cnf_month,ga1week-first,90,fine-tuned_models,0.0005817631026729941,1.18115234375,0.7540457248687744,0.8984088127294981,0.8991820604723831
AE512_256x128_cnf_week,ga1week-first,90,fine-tuned_models,0.0006617927574552596,1.18359375,0.8195145130157471,0.8959220937309799,0.8962411543056704
AE512_128x64_cnf_month,ga1week-first,90,fine-tuned_models,0.0008673233678564429,0.53759765625,0.6545009613037109,0.9053803339517625,0.9069019391600036
AE512_128x64_cnf_week,ga1week-first,90,fine-tuned_models,0.0009997525485232472,0.53759765625,0.8156251907348633,0.9045539613225203,0.9067411083540116
AE512_64x32_cnf_month,ga1week-first,90,fine-tuned_models,0.0015524483751505613,0.2548828125,0.745941162109375,0.9065015479876161,0.9080966822902307
AE512_64x32_cnf_week,ga1week-first,90,fine-tuned_models,0.0018741170642897487,0.2548828125,0.657416820526123,0.903822441430333,0.9051328002940906
AE512_256x128_cnf_month,ga1week-bottleneck,80,base_models,0.0005940080736763775,1.25439453125,0.670590877532959,0.8994307400379506,0.9028352173513464
AE512_256x128_cnf_week,ga1week-bottleneck,80,base_models,0.0006352028576657176,1.25439453125,0.9075729846954346,0.8956743002544529,0.8996875287197869
AE512_128x64_cnf_month,ga1week-bottleneck,80,base_models,0.0008828390273265541,0.56591796875,0.9032566547393799,0.9027190332326284,0.9024676040805073
AE512_128x64_cnf_week,ga1week-bottleneck,80,base_models,0.000990782049484551,0.56591796875,0.5887939929962158,0.9014259144451333,0.9032028306221855
AE512_64x32_cnf_month,ga1week-bottleneck,80,base_models,0.0015486512565985322,0.26904296875,0.8978173732757568,0.9043698543381887,0.9076831173605369
AE512_64x32_cnf_week,ga1week-bottleneck,80,base_models,0.0018999460153281689,0.26904296875,0.7310073375701904,0.9014962593516209,0.9037082988695893
AE512_256x128_cnf_month,ga1week-bottleneck,80,pruned_models,0.0017213652608916163,1.20361328125,0.8575024604797363,0.9017912291537986,0.9032717581104678
AE512_256x128_cnf_week,ga1week-bottleneck,80,pruned_models,0.002432213630527258,1.20361328125,0.68009352684021,0.8929471032745592,0.8962181784762431
AE512_128x64_cnf_month,ga1week-bottleneck,80,pruned_models,0.0025943599175661802,0.55322265625,0.8881330490112305,0.89875,0.9012269092914253
AE512_128x64_cnf_week,ga1week-bottleneck,80,pruned_models,0.0033911122009158134,0.55322265625,0.8566243648529053,0.8811013767209012,0.8841558680268358
AE512_64x32_cnf_month,ga1week-bottleneck,80,pruned_models,0.005608872044831514,0.26611328125,0.8908224105834961,0.8959220937309799,0.8962411543056704
AE512_64x32_cnf_week,ga1week-bottleneck,80,pruned_models,0.007959944196045399,0.26611328125,0.8062899112701416,0.8220289855072463,0.8143782740556935
AE512_256x128_cnf_month,ga1week-bottleneck,80,fine-tuned_models,0.0006856410764157772,1.20361328125,0.6688997745513916,0.9021806853582555,0.9043286462641302
AE512_256x128_cnf_week,ga1week-bottleneck,80,fine-tuned_models,0.0007531214505434036,1.20361328125,0.870734691619873,0.9037974683544304,0.9070857457954232
AE512_128x64_cnf_month,ga1week-bottleneck,80,fine-tuned_models,0.001076909713447094,0.55322265625,0.6709027290344238,0.8996884735202493,0.9018932083448213
AE512_128x64_cnf_week,ga1week-bottleneck,80,fine-tuned_models,0.0012223412049934268,0.55322265625,0.8743195533752441,0.8961278426551936,0.8972750666299054
AE512_64x32_cnf_month,ga1week-bottleneck,80,fine-tuned_models,0.002332155592739582,0.26611328125,0.8943839073181152,0.9034267912772586,0.9055463652237845
AE512_64x32_cnf_week,ga1week-bottleneck,80,fine-tuned_models,0.0022942321375012398,0.26611328125,0.7300834655761719,0.8978593272171254,0.8985846889072695
